400,800,1600,3200
0.013133,,0.090549,,0.690832,,9.864076,
0.013876,,0.086707,,0.720614,,9.708071,
0.014506,,0.091755,,0.722060,,10.386191,
0.011656,,0.093620,,0.704622,,9.789292,
0.013289,,0.090377,,0.706329,,9.563582,
0.013376,,0.090108,,0.724870,,9.503986,
0.016322,,0.090053,,0.710913,,9.518121,
0.012380,,0.093250,,0.700736,,9.538377,
