400,800,1600,3200
0.029365,,0.274834,,3.009475,,37.926519,
0.028804,,0.274513,,3.039371,,38.019395,
0.030847,,0.275076,,3.028850,,37.720214,
0.025644,,0.276382,,3.037814,,37.834390,
0.028335,,0.277698,,3.032797,,37.516031,
0.031486,,0.283658,,3.032645,,38.016328,
0.030389,,0.284952,,3.048098,,37.700983,
0.029302,,0.279437,,3.070524,,37.813180,
